state,key,svn,english,translation
CURRENT,tutorial_smeltersdismantle,2886,"There is a ton of <b>RUINED EQUIPMENT</b> around this old station, that we can break down into <b>SCRAP METAL</b>.\n\nSelect <b>DISMANTLE</b> from the <b>CONSTRUCTION</b> toolbar.",這老舊的基地附近有許多<b>損壞的設備</b>，我們可以將其拆解成<b>廢金屬</b>。\n\n從<b>建造</b>工具欄中選擇<b>拆除</b>。
CURRENT,tutorial_smeltersstoragetoolbar,2886,"We can make things more efficient for our crew by telling them to store <b>SCRAP METAL</b> near to the <b>SMELTER</b>.\n\nSelect <b>STORAGE</b> from the <b>CONSTRUCTION</b> toolbar, then select <b>SCRAP METAL</b> from the list.",通過告知我們的船員將<b>廢金屬</b>儲存在<b>熔爐</b>附近，我們可以提高他們的工作效率。\n\n從<b>“建造”</b>工具欄中選擇<b>“儲存”</b>，然後從列表中選擇<b>“廢金屬”</b>。
CURRENT,tutorial_smeltersstorageworld,2886,Now drag out a storage zone near to the <b>SMELTER</b>.,現在，在 <b>SMELTER</b> 附近拖出一個儲藏區。
CURRENT,tutorial_smeltersstoragedone,2886,The crew will move all the <b>SCRAP METAL</b> into this zone.,工作人員將把所有<b>廢金屬</b>運到這個區域。
CURRENT,tutorial_tradewaitforsellable,2886,Your crew will now use the equipment to produce some <b>STARGATE FRAMES</b>.,現在，您的船員將使用這些設備生產一些<b>星際之門框架</b>。
CURRENT,tutorial_tradeothersupplies,2886,"We can use the <b>TRADE</b> system to buy raw materials to produce more <b>STARGATE FRAMES</b>, as well as resources we will need to survive.\n\nReopen the <b>TRADE</b> screen.",我們可以使用<b>貿易</b>系統購買原材料來生產更多的<b>星際之門框架</b>，以及我們生存所需的資源。\n\n重新打開<b>貿易</b>界面。
CURRENT,tutorial_tradebuyminerals,2886,<b>METALLIC MINERALS</b> can be smelted into <b>METAL INGOTS</b> just like <b>SCRAP METAL</b>.\n\nAdd all the <b>METALLIC MINERALS</b> to the trade.,<b>金屬礦物</b>可以像<b>碎金屬</b>一樣冶煉成<b>金屬錠</b>。\n\n將所有<b>金屬礦物</b>加入交易。
CURRENT,tutorial_tradebuysmelter,2886,We will also need another <b>SMELTER</b> to begin processing those <b>METALLIC MINERALS</b>.\n\nFind the <b>SMELTER</b> under the <b>INDUSTRY</b> tab and add one to the order.,我們還需要一個<b>冶煉器</b>來開始加工這些<b>金屬礦物</b>。\n\n在“<b>工業</b>”選項卡下找到<b>冶煉器</b>，並在訂單中添加一個。
CURRENT,tutorial_tradebuymore,2886,This is a good opportunity to stock up on some other resources that are critical for life support.\n\nWe'd recommend you purchase:\n\n - 2x <b>FUEL</b>\n - 2x <b>OXYGEN</b>\n - 2x <b>WATER</b>\n - 2x <b>FOOD</b>\n\n- <b>HIRE</b> 5 <b>MORE CREW</b>\n\nCONFIRM the order when you are done.,這是補充一些維持生命所必需的其他資源的好機會。\n\n我們建議您購買：\n\n - 2x <b>燃料</b>\n - 2x <b>氧氣</b>\n - 2x <b>水</b>\n - 2x <b>食物</b>\n\n- <b>僱用</b>5名<b>以上船員</b>\n\n完成後確認訂單。
CURRENT,tutorial_tradeinstallsmelter,2886,"Once those goods have arrived, you should install your second <b>SMELTER</b> somewhere near the first.",一旦這些貨物到達，您就應該把第二個 <b>SMELTER</b> 安裝在第一個 SMELTER 附近的某個地方。
CURRENT,tutorial_tradesmeltmetallicminerals,2886,Set the <b>SMELTER</b> to process those <b>METALLIC MINERALS</b> you bought into more <b>METAL INGOTS</b>.,設置 <b>冶煉器</b>，將您購買的<b>金屬礦物</b>加工成更多的<b>金屬錠</b>。
CURRENT,tutorial_productionsuccess,2886,"Well done, you are now all set to produce <b>STARGATE FRAMES</b>.",幹得好，您現在已經準備好製作<b>星際之門框架</b>了。
CURRENT,tutorial_fleetcrew,2886,We will need a crew. Hire five <b>CREW MEMBERS</b> from the <b>TRADE</b> screen.,我們需要一名船員。從 <b>貿易</b> 界面僱傭五名<b>船員</b>。
CURRENT,tutorial_fleetcrew_shiftclick,2886,<b>NOTE</b>: You can <b>SHIFT CLICK</b> to hire in multiples of 5.,<b>注意</b>：您可以<b>按 SHIFT 鍵</b>以 5 的倍數進行租用。
CURRENT,tutorial_fleetspacesuits,2886,Those crew will also need <b>SPACESUITS</b> as there is no atmosphere onboard our ship yet.\n\nOrder five <b>SPACESUITS</b> for the new crew.,這些船員還需要<b>空間站</b>，因爲我們的船上還沒有大氣層。\n\n爲新船員訂購五個<b>空間站</b>。
CURRENT,tutorial_fleettradeconfirm,2886,<b>CONFIRM</b> the trade.,<b>確認</b>交易。
CURRENT,tutorial_fleetresources,2886,We also need resources for the ship to function.\n\nUse the <b>TRADE</b> screen to buy:\n- 5x <b>FUEL</b>\n- 5x <b>OXYGEN</b>\n- 5x <b>FTL CHARGE</b>\n- 2x <b>FOOD</b>\n- 2x <b>WATER</b>.\n\nCONFIRM the trade when you are done.,我們還需要資源才能使飛船正常運行。\n\n使用<b>貿易</b>屏幕購買：\n- 5x <b>燃料</b>\n- 5x <b>氧</b>\n- 5x <b>超光速燃料</b>\n- 2x <b>食物</b>\n- 2x <b>水</b>。\n\n完成後確認貿易。
CURRENT,tutorial_flightengines,2886,We can directly control our engine <b>THROTTLE</b> from here.\n\nTry increasing your engine throttle with this control.,我們可以在這裏直接控制發動機的<b>油門</b>。\n\n，嘗試用這個控制器加大發動機油門。
CURRENT,tutorial_flightturning,2886,"We can also turn the ship by left clicking in <b>TACTICAL</b> mode, in the direction we wish to travel.",我們還可以在 <b>“戰術”</b> 模式下左鍵單擊飛船，使其轉向我們希望行進的方向。
CURRENT,tutorial_flightsetcourse,2886,We can send our ship to a specific location by <b>RIGHT-CLICKING</b>. Try setting a destination by right clicking in the tactical view.,我們可以通過<b>右鍵單擊</b>將飛船送往特定地點。請嘗試在戰術視圖中右擊設置目的地。
CURRENT,tutorial_flightinformation,2886,"Your crew will continue to operate the ship and keep the engines running as you travel around. Try flying around the system until you have a handle on the controls.\n\nWhen you are ready, bring the ship to a stop by setting the <b>THROTTLE</b> to zero in <b>TACTICAL</b> mode.",您的船員將繼續操作飛船，並在您四處飛行時保持引擎運轉。請嘗試在系統內飛行，直到您掌握了控制方法。\n\n準備就緒後，在<b>戰術</b>模式下將<b>油門</b>調至零，使飛船停止。
CURRENT,tutorial_financemissionscreen,2886,"Now that our ship is up and running, we need to earn our way.  We can complete contracts for financial reward and reputation.\n\nOpen the <b>CONTRACTS</b> screen to see a list of available contracts.",現在我們的飛船已經啓動並開始運行，我們需要賺取自己的生活費。 我們可以通過完成合同來獲得經濟獎勵和聲譽。\n\n打開<b>“合同”</b>屏幕，查看可用合同列表。
CURRENT,tutorial_financeselectship,2886,"Contracts are assigned to the ship you currently have selected.\n\nOnly the <b>PROCYON</b> can travel between locations, so select the <b>PROCYON</b>.",合同會分配給您當前選擇的飛船。\n\n只有 <b>PROCYON</b> 號可以在不同地點之間旅行，因此請選擇 <b>PROCYON</b> 號。
CURRENT,tutorial_financeselecttransport,2886,"Here we have a <b>TRANSPORT PASSENGER</b> contract, click it to see more details.",這裏有一份<b>運輸乘客</b>合同，點擊查看更多詳情。
CURRENT,tutorial_financeassigntransport,2886,This mission requires us to transport a group of people from here to another location in the sector.\n\nClick the accept button to assign this contract to the <b>PROCYON</b>.,此任務要求我們將一羣人從此處運送到本區域的另一地點。\n\n點擊“接受”按鈕，將此合約分配給<b>PROCYON</b>。
CURRENT,tutorial_financepassengersinbound,2886,The passengers will be delivered to the <b>PROCYON</b> by shuttle.,乘客將由穿梭機送至 <b>PROCYON</b>。
CURRENT,tutorial_financesectormap,2886,"All passengers have been delivered to the <b>PROCYON</b>, and our <b>FTL</b> drive is operational. We must now plot an <b>FTL</b> jump to their destination.\n\nOpen the <b>SECTOR MAP</b>.","所有乘客都已被送上<b>PROCYON</b>號，我們的<b>超光速</b>傳動裝置也已啓動。我們現在必須規劃一次<b>超光速</b>跳躍，前往他們的目的地。\n\n打開 ""<b>星區地圖</b>""。"
CURRENT,tutorial_financesetdestination,2886,"This is a map of all the systems in this sector.\n\nOur ship and our space station are located in the middle, where the map is marked <b>YOU-ARE-HERE</b>.\n\nSet a course to the destination (labelled <b>TRANSPORT</b> PASSENGERS) by clicking on it.",這是本星區所有星系的地圖。\n\n我們的飛船和空間站位於地圖中間標有<b>“你在這裏”</b>的位置。\n\n點擊目的地（標有<b>“運送”</b>乘客），設定航線。
CURRENT,tutorial_financeclosesectormap,2886,"Close the <b>SECTOR MAP</b> by clicking the X in the top right corner, or by pressing <b>ESC</b>.","點擊右上角的 ""X ""或按 <b>ESC </b>鍵關閉 ""<b>星區地圖</b>""。"
CURRENT,tutorial_financeftlwindow,2886,Open the <b>FTL</b> screen to order the <b>FTL</b> jump.,打開<b>超光速</b>屏幕，命令進行<b>超光速</b>跳躍。
CURRENT,tutorial_financepreparejump,2886,Click on <b>PREPARE JUMP</b> to align the ship and prepare for hyperspace.,點擊 <b>“準備跳躍”</b> 對準飛船，準備進入超空間。
CURRENT,tutorial_financepreparingjump,2886,"The <b>PROCYON</b> will align for hyperspace, and prepare the <b>FTL</b> drive to make the jump.",<b>PROCYON</b> 號將對準超空間，並準備好<b>超光速</b>驅動裝置以進行跳躍。
CURRENT,tutorial_financejump,2886,Click the <b>JUMP</b> button to jump to hyperspace.,"點擊<b> ""跳躍 ""</b>按鈕跳轉到超空間。"
CURRENT,tutorial_financeselectmission,2886,We now need to turn in our completed passenger contract.\n\nOpen the <b>CONTRACTS</b> screen and select the passenger mission.,現在我們需要上交已完成的乘客合同。\n\n打開 <b>“合同”</b> 界面，選擇 “乘客任務”。
CURRENT,tutorial_financeturnin,2886,Click the <b>DELIVER</b> button to drop off the passengers and receive payment,"點擊<b> ""交付 ""</b>按鈕，運送乘客並收取報酬"
CURRENT,tutorial_wrapup2,2886,"The career you choose is now up to you.  There are many opportunities to choose from, and you'll learn more as you work.\n\nOpen the <b>CONTRACTS</b> board.",您現在可以選擇自己的職業。  有很多機會可供選擇，在工作中你會學到更多。\n\n打開 <b>“合同”</b> 板。
CURRENT,tutorial_resinstart,2886,We are now going to learn how to produce <b>STARGATE RESIN</b>.,現在我們來學習如何生產<b>星際之門樹脂</b>。
CURRENT,tutorial_resinintro,2886,"Turning our attention back to the Stargate, the Stargate project also requires us to produce <b>STARGATE RESIN</b>.\n\nWe are going to use the <b>INDUSTRIOUS</b> to collect <b>METREON GAS</b>, refine it, and process it into <b>STARGATE RESIN</b>.",將我們的注意力轉回星際之門，星際之門項目也要求我們生產<b>星際之門樹脂</b>。\n\n我們將使用<b>勤勞號</b>收集<b>測地氣體</b>，將其精煉，並加工成<b>星際之門樹脂</b>。
CURRENT,tutorial_resinintro2,2886,Raise enough money to purchase for <b>INDUSTRIOUS</b>:\n\n- 1x <b>GAS COLLECTOR</b>\n- 1x <b>REFINERY</b>\n- 1x <b>CHEMICAL LAB</b>,籌集足夠資金爲<b>工業號</b>購買：\n\n- 1x <b>GAS COLLECTOR</b>\n- 1x <b>REFINERY</b>\n- 1x <b>CHEMICAL LAB</b>
CURRENT,tutorial_resinselectnebula,2886,"Before we can start collecting the <b>METREON GAS</b>, we need to move the <b>INDUSTRIOUS</b> to a system containing a <b>GAS CLOUD</b>.\n\nUse the <b>SECTOR MAP</b> to select a suitable destination.",在開始收集 <b>METREON 氣體</b> 之前，我們需要將 <b>工業氣體</b> 轉移到一個包含 <b>氣體雲</b> 的系統中。\n\n使用 <b>“區域地圖”</b> 選擇一個合適的目的地。
CURRENT,tutorial_resinjumptonebula,2886,Close the sector map and use the <b>FTL</b> Window to jump the <b>INDUSTRIOUS</b> to the nebula.,關閉星區地圖，使用<b>超光速</b>窗口將<b>工業號</b>跳轉到星雲。
CURRENT,tutorial_resininstallgascollector,2886,"Install the <b>GAS COLLECTOR</b>, <b>REFINERY</b> and <b>CHEMICAL LAB</b> so that they are close to each other.",安裝<b>氣體收集器</b>、<b>精煉廠</b>和<b>化學實驗室</b>，使它們彼此靠近。
CURRENT,tutorial_resinpowerup,2886,"Power up the <b>GAS COLLECTOR</b>, <b>REFINERY</b> and <b>CHEMICAL LAB</b>.",啓動<b>氣體收集器</b>、<b>精煉廠</b>和<b>化學實驗室</b>。
CURRENT,tutorial_resinrefineryrecipe,2886,Right click on the <b>REFINERY</b> and set its recipe to <b>REFINE METREON GAS</b>.,右鍵單擊<b>精煉廠</b>，將其配方設置爲<b>精煉 METREON 氣體</b>。
CURRENT,tutorial_resinchemicallabrecipe,2886,Right click on the <b>CHEMICAL LAB</b> and set its recipe to <b>MAKE STARGATE RESIN</b>.,"右鍵單擊 ""<b>化學實驗室</b>""，將其配方設置爲 ""<b>製造星際爭霸樹脂</b>""。"
CURRENT,tutorial_resinconnectgascollector,2886,Connect the <b>GAS COLLECTOR</b> to the <b>REFINERY</b> with a <b>PIPE</b>.,用一根管道將<b>氣體收集器</b>連接到<b>精煉廠</b>。<b></b>
CURRENT,tutorial_resinconnectchemicallab,2886,Connect the <b>REFINERY</b> to the <b>CHEMICAL LAB</b> with a <b>PIPE</b>.,用<b>管道</b>連接<b>精煉廠</b>和<b>化學實驗室</b>。
CURRENT,tutorial_resinsuccess,2886,"Well done, you have started to produce <b>STARGATE RESIN</b>.\n\nWhen you have produced enough, travel back to any <b>COLONY</b>, <b>SHIP YARD</b> or the <b>STARGATE</b> system to sell it to the <b>STARGATE PROJECT</b>.",幹得好，您已經開始生產<b>星際之門樹脂</b>了。\n\n當您生產了足夠的星際之門樹脂後，請返回任何<b>殖民地</b>、<b>船塢</b>或<b>星際之門</b>系統，將其出售給<b>星際之門計劃</b>。
CURRENT,tutorial_dockingcheckthrusters,2886,"In order to be able to dock successfully, your ship needs at least four working <b>THRUSTERS</b>.\n\nUse a different ship, or purchase and install four thrusters at a nearby trading post.",爲了能夠成功停靠，您的飛船至少需要四個工作的<b>推進器</b>。\n\n使用不同的飛船，或者在附近的貿易站購買並安裝四個推進器。
CURRENT,tutorial_dockingzoomin,2886,Zoom in so that you can see the docking guides more clearly. They are <b>RED</b> diamonds extending from the docking ports.,放大，以便更清楚地看到對接導軌。它們是從對接口延伸出來的<b>紅色</b>鑽石。
CURRENT,tutorial_dockingopenmaneuver,2886,Open the <b>MANEUVERING THRUSTER</b> controls.,打開<b>機動推進器</b>控制。
CURRENT,tutorial_dockingmaneuver,2886,"Use your <b>THRUSTERS</b> to maneuver your ship so that <b>RED</b> diamonds of your docking ports align with the docking port of the *X.\n\nWhen aligned correctly, they will both turn <b>YELLOW</b>.\n\nKeep the ships aligned until the docking bridge is fully extended.",使用<b>推進器</b>操縱飛船，使對接口的<b>紅</b>鑽與*X 的對接口對齊。\n\n對齊後，它們都會變成<b>黃色</b>。\n\n保持飛船對齊，直到對接橋完全伸出。
