state,key,svn,english,translation
CURRENT,tutorial_financesetdestination,2886,"This is a map of all the systems in this sector.\n\nOur ship and our space station are located in the middle, where the map is marked <b>YOU-ARE-HERE</b>.\n\nSet a course to the destination (labelled <b>TRANSPORT</b> PASSENGERS) by clicking on it.",这是本星区所有星系的地图。\n\n我们的飞船和空间站位于地图中间标有<b>“你在这里”</b>的位置。\n\n点击目的地（标有<b>“运送”</b>乘客），设定航线。
CURRENT,tutorial_financeclosesectormap,2886,"Close the <b>SECTOR MAP</b> by clicking the X in the top right corner, or by pressing <b>ESC</b>.","点击右上角的 ""X ""或按 <b>ESC </b>键关闭 ""<b>星区地图</b>""。"
CURRENT,tutorial_financeftlwindow,2886,Open the <b>FTL</b> screen to order the <b>FTL</b> jump.,打开<b>超光速</b>屏幕，命令进行<b>超光速</b>跳跃。
CURRENT,tutorial_financepreparejump,2886,Click on <b>PREPARE JUMP</b> to align the ship and prepare for hyperspace.,点击 <b>“准备跳跃”</b> 对准飞船，准备进入超空间。
CURRENT,tutorial_financepreparingjump,2886,"The <b>PROCYON</b> will align for hyperspace, and prepare the <b>FTL</b> drive to make the jump.",<b>PROCYON</b> 号将对准超空间，并准备好<b>超光速</b>驱动装置以进行跳跃。
CURRENT,tutorial_financejump,2886,Click the <b>JUMP</b> button to jump to hyperspace.,"点击<b> ""跳跃 ""</b>按钮跳转到超空间。"
CURRENT,tutorial_financeselectmission,2886,We now need to turn in our completed passenger contract.\n\nOpen the <b>CONTRACTS</b> screen and select the passenger mission.,现在我们需要上交已完成的乘客合同。\n\n打开 <b>“合同”</b> 界面，选择 “乘客任务”。
CURRENT,tutorial_financeturnin,2886,Click the <b>DELIVER</b> button to drop off the passengers and receive payment,"点击<b> ""交付 ""</b>按钮，运送乘客并收取报酬"
CURRENT,tutorial_wrapup2,2886,"The career you choose is now up to you.  There are many opportunities to choose from, and you'll learn more as you work.\n\nOpen the <b>CONTRACTS</b> board.",您现在可以选择自己的职业。  有很多机会可供选择，在工作中你会学到更多。\n\n打开 <b>“合同”</b> 板。
CURRENT,tutorial_resinstart,2886,We are now going to learn how to produce <b>STARGATE RESIN</b>.,现在我们来学习如何生产<b>星际之门树脂</b>。
CURRENT,tutorial_resinintro,2886,"Turning our attention back to the Stargate, the Stargate project also requires us to produce <b>STARGATE RESIN</b>.\n\nWe are going to use the <b>INDUSTRIOUS</b> to collect <b>METREON GAS</b>, refine it, and process it into <b>STARGATE RESIN</b>.",将我们的注意力转回星际之门，星际之门项目也要求我们生产<b>星际之门树脂</b>。\n\n我们将使用<b>勤劳号</b>收集<b>测地气体</b>，将其精炼，并加工成<b>星际之门树脂</b>。
CURRENT,tutorial_resinintro2,2886,Raise enough money to purchase for <b>INDUSTRIOUS</b>:\n\n- 1x <b>GAS COLLECTOR</b>\n- 1x <b>REFINERY</b>\n- 1x <b>CHEMICAL LAB</b>,筹集足够资金为<b>工业号</b>购买：\n\n- 1x <b>GAS COLLECTOR</b>\n- 1x <b>REFINERY</b>\n- 1x <b>CHEMICAL LAB</b>
CURRENT,tutorial_resinselectnebula,2886,"Before we can start collecting the <b>METREON GAS</b>, we need to move the <b>INDUSTRIOUS</b> to a system containing a <b>GAS CLOUD</b>.\n\nUse the <b>SECTOR MAP</b> to select a suitable destination.",在开始收集 <b>METREON 气体</b> 之前，我们需要将 <b>工业气体</b> 转移到一个包含 <b>气体云</b> 的系统中。\n\n使用 <b>“区域地图”</b> 选择一个合适的目的地。
CURRENT,tutorial_resinjumptonebula,2886,Close the sector map and use the <b>FTL</b> Window to jump the <b>INDUSTRIOUS</b> to the nebula.,关闭星区地图，使用<b>超光速</b>窗口将<b>工业号</b>跳转到星云。
CURRENT,tutorial_resininstallgascollector,2886,"Install the <b>GAS COLLECTOR</b>, <b>REFINERY</b> and <b>CHEMICAL LAB</b> so that they are close to each other.",安装<b>气体收集器</b>、<b>精炼厂</b>和<b>化学实验室</b>，使它们彼此靠近。
CURRENT,tutorial_resinpowerup,2886,"Power up the <b>GAS COLLECTOR</b>, <b>REFINERY</b> and <b>CHEMICAL LAB</b>.",启动<b>气体收集器</b>、<b>精炼厂</b>和<b>化学实验室</b>。
CURRENT,tutorial_resinrefineryrecipe,2886,Right click on the <b>REFINERY</b> and set its recipe to <b>REFINE METREON GAS</b>.,右键单击<b>精炼厂</b>，将其配方设置为<b>精炼 METREON 气体</b>。
CURRENT,tutorial_resinchemicallabrecipe,2886,Right click on the <b>CHEMICAL LAB</b> and set its recipe to <b>MAKE STARGATE RESIN</b>.,"右键单击 ""<b>化学实验室</b>""，将其配方设置为 ""<b>制造星际争霸树脂</b>""。"
CURRENT,tutorial_resinconnectgascollector,2886,Connect the <b>GAS COLLECTOR</b> to the <b>REFINERY</b> with a <b>PIPE</b>.,用一根管道将<b>气体收集器</b>连接到<b>精炼厂</b>。<b></b>
CURRENT,tutorial_resinconnectchemicallab,2886,Connect the <b>REFINERY</b> to the <b>CHEMICAL LAB</b> with a <b>PIPE</b>.,用<b>管道</b>连接<b>精炼厂</b>和<b>化学实验室</b>。
CURRENT,tutorial_resinsuccess,2886,"Well done, you have started to produce <b>STARGATE RESIN</b>.\n\nWhen you have produced enough, travel back to any <b>COLONY</b>, <b>SHIP YARD</b> or the <b>STARGATE</b> system to sell it to the <b>STARGATE PROJECT</b>.",干得好，您已经开始生产<b>星际之门树脂</b>了。\n\n当您生产了足够的星际之门树脂后，请返回任何<b>殖民地</b>、<b>船坞</b>或<b>星际之门</b>系统，将其出售给<b>星际之门计划</b>。
CURRENT,tutorial_dockingcheckthrusters,2886,"In order to be able to dock successfully, your ship needs at least four working <b>THRUSTERS</b>.\n\nUse a different ship, or purchase and install four thrusters at a nearby trading post.",为了能够成功停靠，您的飞船至少需要四个工作的<b>推进器</b>。\n\n使用不同的飞船，或者在附近的贸易站购买并安装四个推进器。
CURRENT,tutorial_dockingzoomin,2886,Zoom in so that you can see the docking guides more clearly. They are <b>RED</b> diamonds extending from the docking ports.,放大，以便更清楚地看到对接导轨。它们是从对接口延伸出来的<b>红色</b>钻石。
CURRENT,tutorial_dockingopenmaneuver,2886,Open the <b>MANEUVERING THRUSTER</b> controls.,打开<b>机动推进器</b>控制。
CURRENT,tutorial_dockingmaneuver,2886,"Use your <b>THRUSTERS</b> to maneuver your ship so that <b>RED</b> diamonds of your docking ports align with the docking port of the *X.\n\nWhen aligned correctly, they will both turn <b>YELLOW</b>.\n\nKeep the ships aligned until the docking bridge is fully extended.",使用<b>推进器</b>操纵飞船，使对接口的<b>红</b>钻与*X 的对接口对齐。\n\n对齐后，它们都会变成<b>黄色</b>。\n\n保持飞船对齐，直到对接桥完全伸出。
CURRENT,tutorial_logisticscrewselectship,2886,Select the <b>UMC</b> Astral Temptress. \n\n As you can see it has no crew.,选择 <b>UMC</b> Astral Temptress。 \n\n 正如您所看到的，它没有船员。
CURRENT,tutorial_logisticscrewselectfrom,2886,Select the <b>SOURCE</b> ship that the crew will come <b>FROM</b>.,选择派出船员的<b>源飞船</b>。
CURRENT,tutorial_logisticscrewclicktarget,2886,Click in the <b>CREW</b> cell of the <b>DESTINATION</b> ship to request 5 crew to transfer.,点击<b>目标飞船</b>的<b>“船员”</b>单元格，请求转移 5 名船员。
CURRENT,tutorial_logisticscrewclicktarget_shiftclick,2886,<b>NOTE</b>: You can <b>SHIFT CLICK</b> to request transfer in multiples of 5.,<b>注意</b>：您可以<b>按住 SHIFT 键点击</b>，以 5 的倍数请求转移。
CURRENT,tutorial_combatselectcannon,2886,"Your guns can also target specific points on enemy ships.\n\nFirst, select which guns you would like to use.\n\nYou can <b>SHIFT CLICK</b> to select multiple guns.",您的火炮还可以瞄准敌舰上的特定点。\n\n首先，选择您要使用的火炮。\n\n您可以 <b>按住 Shift 点击</b> 来选择多个火炮。
CURRENT,tutorial_combatbattlestations,2886,The effect of the <b>EMP</b> is wearing off!\n\nDeploy your weapons and make your crew ready to fight by clicking on <b>BATTLE STATIONS</b>.,"电磁脉冲的效果正在消失！\n\n点击 <b>""战斗岗位""</b>，部署你的武器，让你的船员做好战斗准备。"
CURRENT,tutorial_combatkeepmoving,2886,"Make sure to keep moving during combat, this increases your <b>EVASION</b> and makes you a harder target to hit.",确保在战斗中保持移动，这会增加你的 <b>闪避率</b>，使你成为更难击中的目标。
CURRENT,tutorial_mininginstalllaser,2886,You will need a Mining Laser. These use a lot of power so consider installing extra reactors or batteries.\n\nInstall a <b>MINING LASER</b> and connect it to the power grid.,您需要一台采矿激光器。这些设备需要消耗大量电力，因此可以考虑安装额外的反应堆或电池。\n\n安装一个<b>采矿激光器</b>，并将其连接到电网。
CURRENT,tutorial_miningundock,2886,Make sure to <b>UNDOCK</b> from any other ship (from the <b>TACTICAL</b> screen).,确保与任何其他船只<b>解锁</b>（从<b>战术</b>屏幕）。
CURRENT,tutorial_miningflytosystem,2886,"Look at the rocks on the map, these indicate <b>ASTEROID BELTS</b>. \n\nFly to a system in an asteroid belt, it will probably contain Tilium Ore.",查看地图上的岩石，这些岩石表示<b>小行星带</b>。\n\n飞往小行星带中的一个星系，那里可能有钛矿石。
CURRENT,tutorial_miningselectlaser,2886,"You can also target specific mineral patches.\n\nFirst, select which laser you would like to use.\n\nYou can <b>SHIFT CLICK</b> to select multiple lasers.",您还可以瞄准特定的矿脉。\n\n首先，选择您要使用的激光。\n\n您可以按住 <b>SHIFT 点击</b> 来选择多个激光。
CURRENT,tutorial_mininginstalldronebay,2886,Drones will collect mined resources.\n\nInstall a <b>DRONE BAY</b> so your drones can collect the Tilium Ore.,无人机将收集开采出的资源。\n\n安装一个<b>无人机舱</b>，这样无人机就可以收集钛矿石。
CURRENT,tutorial_miningfleetorders,2886,You also need to make sure that <b>GATHER MATERIALS</b> is enabled in <b>FLEET ORDERS</b>.,您还需要确保在 <b>“船队订单”</b> 中启用了 <b>“收集材料”</b> 功能。
CURRENT,tutorial_mininginstallsmelter,2886,You will need to smelt the raw Tilium Ore to crystals.\n\nInstall a <b>SMELTER</b>.,您需要将未加工的钛矿石熔炼成晶体。\n\n安装<b>熔炼炉</b>。
CURRENT,tutorial_miningsetsmelter,2886,Right click on the <b>SMELTER</b> and select <b>TILIUM ORE</b> to smelt it into Tilium Crystals.,"右键点击 ""<b>熔炼炉</b>""，选择 ""<b>钛矿石</b>""，将其熔炼成钛矿晶体。"
CURRENT,tutorial_buyshipinspect,2886,"Click on the <b>JMC MINING STATION</b>, an old unused industrial station for sale.",点击 <b>JMC MINING STATION</b>，这是一个待售的闲置旧工业站。
CURRENT,tutorial_buyshipbuy,2886,Click on the <b>BUY</b> button to purchase the <b>JMC MINING STATION</b>.,点击<b>购买</b>按钮，购买<b>JMC MINING STATION</b>。
CURRENT,tutorial_buyshipsuccess,2886,"Well done, you have purchased the <b>JMC MINING STATION</b>.",干得好，您已经购买了 <b>JMC MINING STATION</b>。
CURRENT,settings_accentinsensitivesearch,2803,Accent Insensitive Search,忽略重音搜索
CURRENT,settings_accentinsensitivesearch_description,2803,"When searching in lists, ignore accented characters, e.g. ""é"" will match ""e""","在列表中搜索时忽略重音字符，例如 “é” 将匹配 “e”"
CURRENT,settings_translatorassist,2803,"Translator Assist (Ctrl, Alt)",翻译辅助 (Ctrl, Alt)
CURRENT,settings_sound,2793,SOUND,声音
CURRENT,settings_appearance,2793,APPEARANCE,外观
CURRENT,settings_keybindings,2793,KEYBOARD,按键绑定
CURRENT,settings_other,2793,OTHER,其他
CURRENT,settings_uibounce,2793,UI Highlight Bounce,界面高亮跳动
CURRENT,keybinding_title_action,2793,Action,操作
CURRENT,keybinding_title_key,2793,Key,按键
CURRENT,keybinding_press_a_key,2793,PRESS A KEY,请按键
CURRENT,keybinding_revert,2793,RESET,重置
CURRENT,keybinding_panleft1,2793,Pan Left (1),镜头左移 (1)
CURRENT,keybinding_panleft2,2793,Pan Left (2),镜头左移 (2)
CURRENT,keybinding_panright1,2793,Pan Right (1),镜头右移 (1)
CURRENT,keybinding_panright2,2793,Pan Right (2),镜头右移 (2)
CURRENT,keybinding_pandown1,2793,Pan Down (1),镜头下移 (1)
CURRENT,keybinding_pandown2,2793,Pan Down (2),镜头下移 (2)
CURRENT,keybinding_panup1,2793,Pan Up (1),镜头上移 (1)
CURRENT,keybinding_panup2,2793,Pan Up (2),镜头上移 (2)
CURRENT,keybinding_zoomin,2793,Zoom In,放大镜头
CURRENT,keybinding_zoomout,2793,Zoom Out,缩小镜头
CURRENT,keybinding_manoeuvreleft,2793,Thrust Left,向左推进
CURRENT,keybinding_manoeuvreright,2793,Thrust Right,向右推进
CURRENT,keybinding_manoeuvreup,2793,Thrust Up,向前推进
CURRENT,keybinding_manoeuvredown,2793,Thrust Down,向后推进
CURRENT,keybinding_manoeuvreclockwise,2793,Thrust Clockwise,顺时针旋转
CURRENT,keybinding_manoeuvrecounterclockwise,2793,Thrust C-Clockwise,逆时针旋转
CURRENT,keybinding_toggletactical,2793,Toggle Tactical,切换战术视图
CURRENT,keybinding_togglemap,2793,Toggle Map,切换地图
CURRENT,keybinding_increasethrust,2793,Engines +,增加推力
CURRENT,keybinding_decreasethrust,2793,Engines -,减小推力
CURRENT,keybinding_hudscaleup,2793,Increase HUD Scale,放大界面
CURRENT,keybinding_hudscaledown,2793,Decrease HUD Scale,缩小界面
CURRENT,keybinding_recentrehome,2793,Recentre Ship,重置视角
CURRENT,keybinding_togglepause,2793,Pause,暂停
CURRENT,keybinding_gamespeed1,2793,Normal Speed,1倍速
CURRENT,keybinding_gamespeed2,2793,2x Speed,2倍速
CURRENT,keybinding_gamespeed3,2793,3x Speed,3倍速
CURRENT,keybinding_gamespeed4,2793,4x Speed,4倍速
CURRENT,keybinding_gamespeed5,2793,5x Speed,5倍速
CURRENT,keybinding_gamespeed6,2793,6x Speed,6倍速
CURRENT,keybinding_gamespeed7,2793,7x Speed,7倍速
CURRENT,keybinding_gamespeed8,2793,8x Speed,8倍速
CURRENT,keybinding_gamespeed9,2793,9x Speed,9倍速
CURRENT,keybinding_gamespeed0,2793,Half Speed,0.5倍速
CURRENT,keybinding_rotateobject,2793,Rotate Object,旋转物体
CURRENT,keybinding_takescreenshot,2793,Screenshot (+ {MetaCtrl}),截图 (+{MetaCtrl})
CURRENT,origin_shipofficial,2793,OFFICIAL SHIPS,官方船只
CURRENT,origin_shipcommunity,2793,COMMUNITY SHIPS,社区船舶
CURRENT,origin_shipuser,2793,PLAYER-MADE SHIPS,玩家自制船只
CURRENT,origin_shipsteam,2793,SUBSCRIBED SHIPS ON STEAM WORKSHOP,蒸汽车间的订船
CURRENT,origin_shipsteamuser,2793,SHIPS UPLOADED TO STEAM WORKSHOP,上传到蒸汽工作室的船只
CURRENT,shipeditor_mode_eyedropper,2793,Eyedropper,滴管
CURRENT,shipeditor_paint,2793,PAINT,油漆
CURRENT,shipeditor_paint_paint,2793,Foreground Paint,前景涂料
CURRENT,shipeditor_paint_erase,2793,Background Paint,背景涂料
CURRENT,shipeditor_paint_name,2793,Paint Name,涂料名称
CURRENT,shipeditor_paint_standard,2793,Standard Paint,标准油漆
CURRENT,shipeditor_paint_custom,2793,Custom Paint,定制喷漆
CURRENT,shipeditor_paint_primary,2793,Base Primary,基础主色
CURRENT,shipeditor_paint_secondary,2793,Base Secondary,基础副色
CURRENT,shipeditor_paint_detailprimary,2793,Detail Primary,细节主色
